Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
1391 PENNSYLVANIA AVE SE #233,20003,"$674,900"," $644,000 ",$0,3,2,0,3/14/2014
1391 PENNSYLVANIA AVE SE #420,20003,"$355,000"," $350,000 ",$0,1,1,0,3/6/2014
547 11TH ST SE,20003,"$790,000"," $780,000 ","$4,000",3,2,2,3/18/2014
1020 PENNSYLVANIA AVE SE #405,20003,"$348,500"," $340,000 ",$0,1,1,0,3/4/2014
1627 MASSACHUSETTS AVE SE #203,20003,"$239,000"," $246,170 ","$7,019",1,1,0,3/27/2014
909 G ST SE,20003,"$685,000"," $675,000 ",$0,2,1,1,3/21/2014
1537 K ST SE,20003,"$600,000"," $590,000 ","$10,000",3,2,0,3/17/2014
264 15TH ST SE,20003,"$635,000"," $640,000 ","$10,000",4,2,1,3/19/2014
1815 MASSACHUSETTS AVE SE,20003,"$425,000"," $425,000 ",$0,3,1,0,3/10/2014
1 DERBY LN SE,20003,"$674,900"," $758,000 ",$0,2,2,1,3/10/2014
607 A ST SE,20003,"$849,000"," $907,000 ",$0,3,2,0,3/28/2014
129 18TH ST SE,20003,"$495,000"," $495,950 ","$6,000",2,1,0,3/28/2014
119 16TH ST SE,20003,"$459,000"," $459,000 ","$9,000",2,1,0,3/12/2014
1447 EAST CAPITOL ST SE #3,20003,"$419,000"," $419,000 ","$14,000",2,1,0,3/14/2014
1408 G ST SE,20003,"$675,000"," $670,000 ","$10,000",3,1,1,3/12/2014
311 16TH ST SE,20003,"$418,750"," $435,000 ","$12,500",2,1,1,3/26/2014
1622 G ST SE,20003,"$520,000"," $541,622 ","$1,000",2,1,0,3/10/2014
1612 MASSACHUSETTS AVE SE,20003,"$680,000"," $670,000 ","$4,000",2,3,1,3/24/2014
101 CAROLINA AVE SE #109,20003,"$285,000"," $275,000 ","$1,000",1,1,0,3/20/2014
414 SEWARD SQ SE #202,20003,"$310,000"," $310,000 ",$0,1,1,0,3/21/2014
158 12TH ST SE,20003,"$945,000"," $950,000 ",$0,4,2,1,3/31/2014
1420 POTOMAC AVE SE,20003,"$700,000"," $740,000 ",$0,3,2,0,3/13/2014
239 16TH ST SE,20003,"$749,000"," $730,000 ",$0,3,2,1,3/19/2014
505 KENTUCKY AVE SE,20003,"$640,000"," $640,000 ",$0,3,2,1,3/31/2014
318 11TH ST SE,20003,"$599,000"," $600,000 ",$0,2,1,0,3/28/2014
245 15TH ST SE #401,20003,"$769,000"," $750,000 ",$0,2,2,1,3/20/2014
601 PENNSYLVANIA AVE NW #1505,20004,"$599,999"," $535,000 ",$0,1,1,1,3/20/2014
915 E ST NW #407,20004,"$374,900"," $374,000 ",$0,1,1,0,3/14/2014
616 E ST NW #247,20004,"$649,900"," $640,000 ",$0,2,2,1,3/18/2014
1516 KINGMAN PL NW,20005,"$899,000"," $899,000 ",$0,2,1,0,3/13/2014
1325 13TH ST NW #35,20005,"$639,000"," $678,000 ","$19,000",2,2,0,3/4/2014
1450 CHURCH ST NW #C-01,20005,"$560,000"," $550,000 ",$0,2,2,0,3/4/2014
1133 14TH ST NW #711,20005,"$430,000"," $425,000 ",$0,1,1,0,3/7/2014
1239 VERMONT AVE NW #310,20005,"$319,900"," $311,000 ",$0,1,1,0,3/11/2014
1503 12TH ST NW #3,20005,"$809,900"," $790,000 ","$1,250",2,2,0,3/25/2014
1300 N ST NW #611,20005,"$425,000"," $425,000 ",$0,1,1,0,3/7/2014
1520 O ST NW #4,20005,"$509,900"," $508,000 ",$0,2,2,0,3/4/2014
1245 13TH ST NW #816,20005,"$294,900"," $294,900 ","$8,400",0,1,0,3/11/2014
1420 N ST NW #1005,20005,"$319,988"," $325,000 ",$0,1,1,0,3/14/2014
1420 N ST NW #809,20005,"$205,000"," $219,500 ",$0,0,1,0,3/21/2014
3321 PROSPECT ST NW,20007,"$3,995,000"," $3,895,000 ",$0,3,4,3,3/6/2014
1411 RIDGEVIEW WAY NW,20007,"$1,856,518"," $1,856,518 ",$0,4,4,1,3/6/2014
1409 RIDGEVIEW WAY NW,20007,"$1,767,985"," $1,767,985 ",$0,4,4,1,3/7/2014
2500 Q ST NW #606,20007,"$399,900"," $370,000 ","$2,000",1,1,0,3/13/2014
4000 TUNLAW RD NW #716,20007,"$360,000"," $360,000 ",$0,2,2,0,3/18/2014
3316 RESERVOIR RD NW,20007,"$1,100,000"," $1,075,000 ","$2,500",3,2,0,3/31/2014
4704 FOXHALL CRES NW,20007,"$1,595,000"," $1,590,000 ",$0,4,4,1,3/18/2014
2320 WISCONSIN AVE NW #507,20007,"$370,000"," $361,000 ",$0,1,1,0,3/25/2014
1661 32ND ST NW,20007,"$1,150,000"," $1,075,000 ","$6,000",2,2,1,3/7/2014
3616 DAVIS ST NW,20007,"$1,685,000"," $1,620,000 ",$0,5,3,1,3/4/2014
3023 P ST NW,20007,"$2,495,000"," $2,375,000 ",$0,4,3,2,3/31/2014
3952 GEORGETOWN CT NW,20007,"$1,099,000"," $1,070,000 ",$0,3,3,1,3/5/2014
2400 41ST ST NW #314,20007,"$239,900"," $239,900 ",$0,1,1,0,3/31/2014
2801 NEW MEXICO AVE NW #803,20007,"$629,900"," $625,000 ",$0,2,2,1,3/20/2014
3637 WINFIELD LN NW,20007,"$1,295,000"," $1,295,000 ",$0,4,3,1,3/28/2014
4530 WESTHALL DR NW,20007,"$1,534,585"," $1,500,000 ",$0,3,3,1,3/31/2014
4535 WESTHALL DR NW,20007,"$1,180,000"," $1,180,000 ",$0,3,3,1,3/14/2014
5018 V ST NW,20007,"$850,000"," $934,600 ",$0,4,3,1,3/4/2014
4507 Q ST NW,20007,"$845,000"," $873,673 ",$0,3,2,2,3/5/2014
1949 39TH ST NW,20007,"$874,900"," $863,964 ",$0,3,2,0,3/31/2014
1847 47TH PL NW,20007,"$1,359,000"," $1,359,000 ",$0,4,4,1,3/18/2014
2801 NEW MEXICO AVE NW #1109,20007,"$895,000"," $900,000 ",$0,2,2,1,3/5/2014
3012 R ST NW #1/2,20007,"$699,000"," $699,000 ",$0,2,1,0,3/31/2014
4577 INDIAN ROCK TER NW,20007,"$849,000"," $900,750 ",$0,4,2,1,3/27/2014
3317 P ST NW,20007,"$1,795,000"," $1,720,000 ",$0,3,2,1,3/12/2014
3303 WATER ST NW #N-8,20007,"$6,250,000"," $6,000,000 ",$0,4,4,1,3/24/2014
3802 T ST NW,20007,"$835,000"," $835,000 ",$0,3,2,0,3/25/2014
2540 MASSACHUSETTS AVE NW #306,20008,"$427,000"," $415,000 ",$0,1,1,0,3/21/2014
3901 CONNECTICUT AVE NW #103,20008,"$549,000"," $525,000 ","$15,000",2,1,1,3/14/2014
2200 DECATUR PL NW,20008,"$1,599,000"," $1,200,000 ",$0,4,2,1,3/10/2014
2818 CONNECTICUT AVE NW #12,20008,"$649,000"," $640,000 ",$0,2,2,0,3/28/2014
2725 CONNECTICUT AVE NW #405,20008,"$300,000"," $325,500 ",$0,1,1,0,3/26/2014
2939 VAN NESS ST NW #838,20008,"$258,000"," $240,000 ",$0,1,1,0,3/13/2014
3001 PORTER ST NW #103,20008,"$310,000"," $302,500 ",$0,1,1,0,3/17/2014
2122 CALIFORNIA ST NW #260,20008,"$374,900"," $375,000 ","$12,800",1,1,0,3/31/2014
3024 TILDEN ST NW #304,20008,"$357,000"," $350,000 ",$200,1,1,0,3/17/2014
2725 CONNECTICUT AVE NW #301,20008,"$529,000"," $527,000 ",$0,2,2,0,3/11/2014
3883 CONNECTICUT AVE NW #415,20008,"$395,000"," $406,500 ",$0,1,1,0,3/4/2014
2129 FLORIDA AVE NW #503,20008,"$369,000"," $369,000 ",$0,1,1,0,3/14/2014
2939 VAN NESS ST NW #948,20008,"$500,000"," $540,500 ",$0,2,2,0,3/14/2014
2723 ORDWAY ST NW #3,20008,"$379,000"," $382,000 ",$0,1,1,0,3/5/2014
3601 CONNECTICUT AVE NW #200,20008,"$300,000"," $300,000 ",$0,1,1,0,3/27/2014
2758 WOODLEY PL NW,20008,"$1,155,000"," $1,155,000 ","$5,000",3,2,0,3/31/2014
2205 CALIFORNIA ST NW #301,20008,"$819,900"," $828,500 ",$0,2,2,0,3/24/2014
2711 ORDWAY ST NW #14,20008,"$375,000"," $375,000 ","$1,000",1,1,0,3/25/2014
2829 CONNECTICUT AVE NW #502,20008,"$369,900"," $377,000 ",$0,1,1,0,3/28/2014
4600 CONNECTICUT AVE NW #423,20008,"$549,999"," $560,000 ",$0,3,2,0,3/18/2014
3883 CONNECTICUT AVE NW #503,20008,"$399,900"," $399,900 ",$500,1,1,0,3/21/2014
5139 33RD ST NW,20008,"$850,000"," $845,000 ",$0,4,3,0,3/26/2014
2130 BANCROFT PL NW,20008,"$2,300,000"," $2,200,000 ",$0,2,2,1,3/20/2014
4970 LINNEAN AVE NW,20008,"$1,195,000"," $1,420,000 ",$0,4,4,2,3/28/2014
3020 Tilden ST NW #103,20008,"$499,900"," $499,900 ",$0,4,2,0,3/4/2014
1625 S ST NW #2,20009,"$459,000"," $459,000 ","$12,970",2,1,1,3/21/2014
1476 HARVARD ST NW #C,20009,"$669,000"," $673,100 ",$0,2,2,0,3/3/2014
1701 16TH ST NW #548,20009,"$299,000"," $285,000 ",$0,1,1,0,3/5/2014
1715 15TH ST NW #30,20009,"$499,000"," $450,000 ",$0,2,1,0,3/19/2014
1715 15TH ST NW #103,20009,"$565,000"," $575,000 ",$0,2,2,0,3/28/2014
1701 KALORAMA RD NW #214,20009,"$625,000"," $635,000 ","$6,950",2,2,0,3/31/2014
2435 ONTARIO RD NW #1,20009,"$449,900"," $440,000 ","$6,500",1,1,1,3/5/2014
2435 ONTARIO RD NW #3,20009,"$659,900"," $694,900 ","$15,000",2,2,0,3/7/2014
2435 ONTARIO RD NW #4 PH,20009,"$899,900"," $932,000 ","$27,000",2,2,0,3/20/2014
1210 R ST NW #BO8,20009,"$289,000"," $299,000 ","$8,970",0,1,0,3/18/2014
1425 T ST NW #601,20009,"$122,375"," $122,375 ",$0,2,1,0,3/26/2014
1915 16TH ST NW #202,20009,"$489,000"," $462,000 ",$0,2,1,0,3/28/2014
2100 19TH ST NW #402,20009,"$375,000"," $362,000 ",$0,2,1,0,3/4/2014
1813 16TH ST NW #1B,20009,"$554,900"," $540,000 ","$3,900",2,1,1,3/28/2014
1901 WYOMING AVE NW #46,20009,"$289,000"," $279,500 ","$2,350",1,1,0,3/7/2014
2725 13TH ST NW #2,20009,"$624,900"," $595,000 ",$0,2,2,0,3/14/2014
2125 14TH ST NW #204,20009,"$415,000"," $405,000 ",$0,0,1,0,3/4/2014
1929 19TH ST NW #3,20009,"$995,000"," $995,000 ",$0,2,2,0,3/21/2014
1929 19TH ST NW #5,20009,"$765,000"," $755,000 ",$0,2,2,0,3/21/2014
1478 HARVARD ST NW #4,20009,"$749,900"," $778,000 ","$11,209",2,2,0,3/6/2014
2010 KALORAMA RD NW #102,20009,"$489,990"," $485,000 ",$0,2,2,0,3/14/2014
2725 13TH ST NW #4,20009,"$759,900"," $760,000 ",$0,2,2,0,3/28/2014
2725 13TH ST NW #3,20009,"$679,900"," $703,900 ",$0,2,2,0,3/18/2014
2725 13TH ST NW #1,20009,"$474,900"," $475,000 ",$0,2,2,0,3/28/2014
1745 S ST NW,20009,"$1,199,000"," $1,175,000 ",$0,3,2,1,3/24/2014
1348 EUCLID ST NW #306,20009,"$519,000"," $519,000 ","$1,000",2,2,0,3/7/2014
2011 13TH ST NW,20009,"$1,080,000"," $1,040,000 ",$500,5,4,0,3/21/2014
2100 19TH ST NW #UNIT 501,20009,"$350,000"," $352,000 ","$7,000",1,1,0,3/4/2014
2100 19TH ST NW #604,20009,"$299,900"," $305,000 ","$5,000",1,1,0,3/28/2014
1622 BELMONT ST NW #C,20009,"$635,000"," $690,000 ",$0,2,2,1,3/26/2014
2125 14TH ST NW #202,20009,"$589,000"," $589,000 ","$1,000",1,2,0,3/3/2014
2360 CHAMPLAIN ST NW #1.2,20009,"$499,900"," $498,900 ","$2,700",1,1,1,3/28/2014
1413 T ST NW #306,20009,"$299,900"," $305,000 ",$0,1,1,0,3/3/2014
1733 20TH ST NW #G3,20009,"$394,500"," $394,500 ",$0,1,1,0,3/11/2014
1741 T ST NW #301,20009,"$550,000"," $567,300 ",$0,3,1,0,3/19/2014
2125 14TH ST NW #109-W,20009,"$549,990"," $567,185 ",$0,1,1,1,3/7/2014
1824 S ST NW #302,20009,"$585,000"," $585,000 ",$0,2,2,0,3/6/2014
2360 CHAMPLAIN ST NW #3.3,20009,"$659,900"," $661,000 ",$0,2,2,0,3/12/2014
1822 VERNON ST NW #303,20009,"$509,000"," $509,000 ",$500,2,1,0,3/14/2014
1323 CLIFTON ST NW #14,20009,"$524,900"," $525,000 ",$0,2,2,0,3/6/2014
1654 EUCLID ST NW #304,20009,"$579,000"," $579,000 ",$0,2,2,0,3/19/2014
2020 12TH ST NW #T-10,20009,"$384,555"," $384,000 ",$0,1,1,0,3/31/2014
1414 BELMONT ST NW #310,20009,"$739,000"," $739,000 ","$1,000",3,2,0,3/31/2014
1758 SEATON ST NW,20009,"$759,000"," $772,000 ",$0,3,1,1,3/10/2014
1625 S ST NW #3,20009,"$479,500"," $508,500 ",$0,1,1,0,3/21/2014
2305 18TH ST NW #304,20009,"$284,500"," $284,500 ","$8,535",1,1,0,3/27/2014
1840 VERNON ST NW #408,20009,"$410,000"," $428,700 ",$0,1,1,0,3/19/2014
2020 12TH ST NW #305,20009,"$474,999"," $475,000 ",$0,1,1,0,3/28/2014
1321 BELMONT ST NW,20009,"$616,000"," $628,500 ",$0,4,2,1,3/7/2014
2360 CHAMPLAIN ST NW #4.1,20009,"$779,900"," $838,000 ",$0,2,2,0,3/28/2014
1822 15TH ST NW #303,20009,"$275,000"," $264,000 ","$7,920",0,1,0,3/25/2014
1323 CLIFTON ST NW #3,20009,"$449,900"," $460,000 ",$0,2,2,0,3/21/2014
1700 KALORAMA RD NW #306,20009,"$539,000"," $545,000 ",$0,1,1,1,3/19/2014
2227 20TH ST NW #502,20009,"$399,000"," $399,000 ",$0,1,1,0,3/28/2014
1949 CALVERT ST NW #1949E,20009,"$414,000"," $430,000 ",$0,1,1,0,3/27/2014
1314 RIGGS ST NW,20009,"$1,099,000"," $1,210,000 ",$0,5,3,1,3/28/2014
1613 HARVARD ST NW #315,20009,"$514,950"," $520,000 ",$0,2,1,0,3/24/2014
2218 12TH PL NW,20009,"$599,000"," $625,000 ",$0,2,1,1,3/31/2014
2360 CHAMPLAIN ST NW #1.3,20009,"$559,000"," $664,400 ","$3,120",2,2,0,3/28/2014
1478 HARVARD ST NW #2,20009,"$599,900"," $592,500 ",$0,2,2,0,3/27/2014
1459 S ST NW,20009,"$950,000"," $950,000 ",$0,3,1,1,3/14/2014
1333 R ST NW,20009,"$1,000,000"," $1,000,000 ",$0,7,3,0,3/31/2014
2464 ONTARIO RD NW,20009,"$1,000,000"," $1,000,000 ",$0,5,2,1,3/7/2014
1816 NEW HAMPSHIRE AVE NW #1002,20009,"$439,000"," $439,000 ","$11,000",1,1,0,3/27/2014
1456 OGDEN ST NW,20010,"$689,000"," $665,000 ","$6,500",3,2,1,3/12/2014
1322 MONROE ST NW,20010,"$455,000"," $582,000 ",$0,5,2,0,3/7/2014
3646 NEW HAMPSHIRE AVE NW,20010,"$775,000"," $700,000 ",$0,5,2,0,3/5/2014
3511 13TH ST NW #501,20010,"$359,900"," $359,900 ","$7,500",1,1,0,3/21/2014
1451 PARK RD NW #515,20010,"$179,900"," $179,900 ",$0,0,1,0,3/14/2014
500 IRVING ST NW,20010,"$649,000"," $607,000 ",$0,4,2,1,3/14/2014
3619 14TH ST NW,20010,"$849,999"," $825,000 ",$0,5,1,2,3/24/2014
3325 11TH ST NW #UNIT 7,20010,"$669,900"," $695,000 ",$0,2,2,0,3/7/2014
3511 13TH ST NW #205,20010,"$449,900"," $449,900 ","$2,000",2,1,0,3/4/2014
762 PARK RD NW #2,20010,"$565,000"," $570,000 ",$0,2,2,0,3/7/2014
1451 PARK RD NW #303,20010,"$225,000"," $210,000 ","$2,500",1,1,0,3/20/2014
3325 11TH ST NW #UNIT 1,20010,"$349,900"," $343,000 ",$0,1,1,0,3/20/2014
3511 13TH ST NW #304,20010,"$349,900"," $349,900 ","$5,000",2,1,0,3/4/2014
3511 13TH ST NW #101,20010,"$324,900"," $324,900 ","$7,000",1,1,0,3/18/2014
1457 PARK RD NW #305,20010,"$99,000"," $99,000 ",$0,0,1,0,3/28/2014
1457 PARK RD NW #408,20010,"$190,000"," $210,000 ",$0,1,1,0,3/28/2014
1457 PARK RD NW #507,20010,"$125,000"," $130,000 ",$0,0,1,0,3/28/2014
1720 NEWTON ST NW #B,20010,"$699,000"," $675,000 ",$0,2,2,1,3/26/2014
1436 MERIDIAN PL NW #402,20010,"$374,900"," $375,000 ",$0,2,1,0,3/17/2014
1457 PARK RD NW #205,20010,"$99,000"," $99,000 ",$0,0,1,0,3/28/2014
3475 HOLMEAD PL NW #3,20010,"$649,555"," $660,000 ","$20,000",3,2,1,3/11/2014
1352 MONROE ST NW #B,20010,"$630,000"," $640,000 ",$0,2,2,1,3/27/2014
812 OTIS PL NW ## 1,20010,"$329,900"," $325,000 ","$4,000",1,1,0,3/14/2014
1390 KENYON ST NW #805,20010,"$650,000"," $610,000 ",$0,2,2,0,3/14/2014
739 NEWTON PL NW #101,20010,"$279,000"," $287,500 ",$0,1,1,0,3/7/2014
3325 11TH ST NW #UNIT 6,20010,"$409,000"," $440,000 ",$0,1,1,0,3/6/2014
3413 SHERMAN NW #1,20010,"$629,900"," $630,000 ","$10,000",3,2,0,3/14/2014
517 KENYON ST NW,20010,"$559,555"," $590,000 ","$9,510",3,3,0,3/20/2014
3602 ROCK CREEK CHURCH RD NW #7,20010,"$299,555"," $302,000 ",$0,1,1,0,3/28/2014
3426 16TH ST NW #105,20010,"$449,000"," $445,000 ",$0,2,2,0,3/14/2014
734 MORTON ST NW,20010,"$525,000"," $525,000 ",$0,3,2,0,3/20/2014
650 KENYON ST NW,20010,"$650,000"," $696,000 ",$0,3,2,1,3/19/2014
3540 ROCK CREEK CHURCH RD NW #203,20010,"$305,000"," $305,000 ","$2,000",1,1,0,3/24/2014
762 PARK RD NW #7,20010,"$650,000"," $650,000 ",$0,2,2,1,3/31/2014
1887 NEWTON ST NW,20010,"$1,250,000"," $1,250,000 ",$0,5,4,0,3/14/2014
773 KENYON ST NW,20010,"$539,000"," $547,500 ",$0,2,2,0,3/26/2014
1882 MONROE ST NW,20010,"$849,900"," $985,000 ",$0,3,2,1,3/18/2014
3551 13TH ST NW,20010,"$969,000"," $940,000 ",$0,5,3,1,3/31/2014
1223 KENYON ST NW #1,20010,"$599,900"," $600,000 ","$13,500",2,2,0,3/5/2014
1221 KENYON ST NW #2,20010,"$649,900"," $630,000 ",$0,2,2,0,3/26/2014
1330 OTIS PL NW #1,20010,"$824,000"," $830,000 ",$0,22,3,1,3/27/2014
3725 KANSAS AVE NW,20010,"$525,000"," $525,000 ",$0,3,1,1,3/21/2014
3535 HERTFORD PL NW,20010,"$499,999"," $532,500 ",$0,3,1,0,3/11/2014
1390 KENYON ST NW #401,20010,"$584,555"," $576,000 ",$0,2,2,0,3/28/2014
639 MORTON ST NW,20010,"$347,000"," $368,000 ",$0,2,1,1,3/25/2014
809 OTIS PL NW #FLAT 4,20010,"$319,900"," $319,900 ","$9,597",1,1,0,3/10/2014
3543 HERTFORD PL NW,20010,"$849,000"," $849,000 ",$0,3,3,1,3/12/2014
1738 IRVING ST NW,20010,"$650,000"," $650,000 ",$0,3,2,1,3/12/2014
3417 SHERMAN NW #1,20010,"$629,900"," $629,900 ",$0,2,2,0,3/26/2014
762 PARK RD NW,20010,"$1,200,000"," $1,200,000 ",$0,4,3,0,3/27/2014
4726 15TH ST NW,20011,"$675,000"," $550,000 ","$5,000",4,3,0,3/19/2014
4226 7TH ST NW #201,20011,"$329,250"," $328,500 ","$9,855",1,1,0,3/14/2014
945 RANDOLPH ST NW #945B,20011,"$220,000"," $220,000 ",$0,1,1,0,3/21/2014
130 MADISON ST NW,20011,"$479,900"," $473,750 ",$750,3,3,1,3/13/2014
1504 DELAFIELD PL NW,20011,"$735,000"," $700,000 ",$0,7,2,1,3/24/2014
4405 COLORADO AVE NW,20011,"$750,000"," $675,000 ",$0,4,2,1,3/12/2014
4520 4TH ST NW,20011,"$300,000"," $294,000 ","$8,820",3,3,0,3/7/2014
5132 7TH ST NW,20011,"$499,900"," $497,000 ","$2,500",3,3,1,3/21/2014
3900 14TH ST NW #706,20011,"$324,900"," $314,000 ",$0,1,1,0,3/31/2014
6227 4TH ST NW,20011,"$619,999"," $610,000 ",$0,4,3,1,3/21/2014
4226 7TH ST NW #103,20011,"$379,850"," $379,950 ",$0,2,2,0,3/5/2014
518 ROXBORO PL NW,20011,"$329,900"," $332,500 ","$9,975",3,2,0,3/6/2014
639 INGRAHAM ST NW,20011,"$499,000"," $499,000 ","$10,000",3,2,1,3/26/2014
204 VARNUM ST NW,20011,"$584,900"," $575,000 ",$0,3,3,1,3/31/2014
4564 ARGYLE TER NW,20011,"$730,000"," $645,000 ",$0,3,3,0,3/14/2014
1306 EMERSON ST NW,20011,"$495,000"," $495,000 ",$0,4,2,0,3/7/2014
54015407 9TH ST NW #107,20011,"$262,550"," $260,000 ","$7,800",1,1,0,3/28/2014
235 EMERSON ST NW #105,20011,"$125,000"," $110,000 ",$0,2,1,0,3/26/2014
4607 5TH ST NW,20011,"$449,900"," $435,000 ","$10,000",3,1,1,3/6/2014
5708 GEORGIA AVE NW,20011,"$475,000"," $450,000 ",$0,4,2,1,3/31/2014
714 MADISON ST NW,20011,"$349,370"," $385,000 ",$0,3,3,0,3/28/2014
408 KENNEDY ST NW #302,20011,"$245,000"," $235,000 ","$3,700",2,2,0,3/14/2014
617 JEFFERSON ST NW #203,20011,"$224,990"," $230,000 ","$7,500",2,1,1,3/7/2014
4925 7TH ST NW,20011,"$639,500"," $639,500 ",$0,4,4,1,3/7/2014
822 EMERSON ST NW,20011,"$649,900"," $620,000 ",$0,4,3,1,3/21/2014
4209 ILLINOIS AVE NW,20011,"$335,000"," $335,000 ",$0,5,1,1,3/31/2014
4617 9TH ST NW,20011,"$499,900"," $500,000 ",$0,3,2,0,3/11/2014
833 DECATUR ST NW,20011,"$699,900"," $680,000 ",$0,4,3,1,3/21/2014
5009 4TH ST NW,20011,"$549,000"," $549,000 ","$9,110",3,3,1,3/28/2014
5132 8TH ST NE,20011,"$329,000"," $338,000 ",$0,3,1,2,3/21/2014
5105 5TH ST NW,20011,"$499,000"," $495,000 ","$10,900",3,2,1,3/31/2014
905 QUACKENBOS ST NW,20011,"$649,000"," $625,000 ","$5,000",4,3,1,3/19/2014
811 MARIETTA PL NW,20011,"$499,000"," $499,000 ","$5,000",4,3,1,3/21/2014
1421 RITTENHOUSE ST NW,20011,"$349,000"," $389,000 ","$1,500",3,1,1,3/14/2014
1315 DELAFIELD PL NW,20011,"$949,000"," $944,000 ",$0,5,4,1,3/31/2014
5303 5TH ST NW,20011,"$675,000"," $662,500 ","$1,500",4,4,1,3/17/2014
5202 ILLINOIS AVE NW,20011,"$375,000"," $350,000 ",$0,3,2,0,3/20/2014
415 UPSHUR ST NW,20011,"$699,000"," $685,000 ",$0,3,3,1,3/24/2014
4307 3RD ST NW,20011,"$399,000"," $399,999 ",$0,3,2,0,3/5/2014
1404 TUCKERMAN ST NW #302,20011,"$142,000"," $144,000 ","$4,320",1,1,0,3/25/2014
1016 HAMILTON ST NE,20011,"$312,000"," $312,000 ","$9,360",3,1,1,3/28/2014
6332 NORTH CAPITOL ST NW,20011,"$399,900"," $414,000 ",$0,3,2,1,3/21/2014
305 TAYLOR ST NW,20011,"$415,000"," $445,000 ",$0,3,2,1,3/13/2014
1322 MISSOURI AVE NW #401,20011,"$299,500"," $295,000 ","$10,500",2,2,0,3/14/2014
4226 7TH ST NW #202,20011,"$289,650"," $289,650 ","$6,500",1,1,0,3/18/2014
4403 2ND ST NE,20011,"$299,000"," $295,500 ",$0,2,2,0,3/31/2014
6305 KANSAS AVE NE,20011,"$399,700"," $390,000 ",$0,3,2,1,3/21/2014
5804 8TH ST NW,20011,"$569,000"," $575,500 ","$14,000",3,3,1,3/28/2014
113 WEBSTER ST NW,20011,"$400,000"," $422,745 ",$0,3,1,1,3/31/2014
729 GALLATIN ST NW,20011,"$499,999"," $490,000 ",$0,4,2,1,3/28/2014
5728 3RD ST NW,20011,"$369,000"," $385,000 ",$0,3,3,0,3/25/2014
840 JEFFERSON ST NE,20011,"$327,600"," $321,000 ",$0,3,2,1,3/21/2014
413 FARRAGUT ST NW,20011,"$325,000"," $325,000 ",$0,3,2,1,3/10/2014
212 JEFFERSON ST NW,20011,"$425,000"," $432,500 ",$0,3,2,1,3/31/2014
422 BUTTERNUT ST NW #TERRACE #4,20012,"$299,000"," $299,000 ","$8,970",2,1,0,3/24/2014
1901 PARKSIDE DR NW,20012,"$690,000"," $685,000 ",$0,4,2,1,3/14/2014
1129 KALMIA RD NW,20012,"$649,900"," $640,000 ","$5,000",4,3,1,3/7/2014
1359 UNDERWOOD ST NW,20012,"$714,500"," $714,500 ",$0,3,3,1,3/14/2014
7511 MORNINGSIDE DR NW,20012,"$599,950"," $600,000 ",$0,3,3,0,3/19/2014
921 BUTTERNUT ST NW #101,20012,"$294,900"," $294,900 ",$0,2,2,0,3/21/2014
1423 ROXANNA RD NW,20012,"$589,900"," $622,500 ",$0,4,3,1,3/28/2014
7212 7TH ST NW,20012,"$450,000"," $465,000 ","$15,000",3,2,0,3/5/2014
6722 3RD ST NW #304,20012,"$242,000"," $242,000 ",$0,1,1,0,3/20/2014
305 WHITTIER ST NW #102,20012,"$244,500"," $250,000 ",$0,1,1,0,3/14/2014
921 BUTTERNUT ST NW #303,20012,"$359,900"," $359,900 ",$0,2,2,0,3/27/2014
6125 32ND PL NW,20015,"$869,000"," $850,000 ","$26,000",4,2,0,3/9/2014
3361 RITTENHOUSE ST NW,20015,"$1,199,000"," $1,199,000 ",$0,4,3,1,3/6/2014
5315 CONNECTICUT AVE NW #210,20015,"$189,000"," $173,000 ",$0,0,1,0,3/7/2014
5827 UTAH AVE NW,20015,"$2,200,000"," $2,250,000 ",$0,6,4,1,3/7/2014
5426 30TH ST NW,20015,"$1,099,000"," $1,075,000 ",$0,4,3,1,3/14/2014
5353 RENO RD NW,20015,"$1,025,000"," $1,045,000 ",$0,5,3,1,3/5/2014
5310 CONNECTICUT AVE NW #9,20015,"$729,900"," $742,000 ",$0,3,3,1,3/14/2014
5410 CONNECTICUT AVE NW #215,20015,"$274,500"," $270,000 ",$0,1,1,0,3/28/2014
5228 NEBRASKA AVE NW,20015,"$695,000"," $695,000 ",$0,3,2,0,3/12/2014
5720 NEBRASKA AVE NW,20015,"$759,000"," $788,000 ",$0,3,2,1,3/21/2014
3806 MILITARY RD NW,20015,"$1,325,000"," $1,425,000 ",$0,4,4,1,3/21/2014
6315 33RD ST NW,20015,"$1,350,000"," $1,335,000 ",$0,5,3,1,3/10/2014
2605 NORTHAMPTON ST NW,20015,"$849,500"," $870,000 ","$25,000",4,2,2,3/27/2014
3227 TENNYSON ST NW,20015,"$925,000"," $920,000 ",$0,4,3,1,3/31/2014
7014 OREGON AVE NW,20015,"$824,000"," $824,000 ","$23,692",4,3,1,3/21/2014
4414 LOWELL ST NW,20016,"$1,750,000"," $1,725,000 ","$2,820",5,4,1,3/21/2014
5165 ROCKWOOD PKWY NW,20016,"$1,995,000"," $1,925,000 ",$0,5,4,1,3/4/2014
4200 MASSACHUSETTS AVE NW #913,20016,"$750,000"," $750,000 ",$0,2,2,0,3/19/2014
