Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
2001 12TH ST NW #314,20009," $449,000 "," $462,000 ", $-   ,1,1,0,8/20/2013
2514 17TH ST NW #4,20009," $649,900 "," $667,000 ", $-   ,2,2,0,8/27/2013
1840 VERNON ST NW #407,20009," $465,000 "," $467,650 ", $-   ,1,1,0,8/26/2013
2125 14TH ST NW #207,20009," $449,000 "," $456,000 ", $-   ,1,1,0,8/6/2013
2243 12TH ST NW,20009," $649,000 "," $665,000 ", $-   ,2,2,1,8/15/2013
1701 16TH ST NW #825,20009," $299,000 "," $295,000 ", $-   ,1,1,0,8/26/2013
1438 COLUMBIA RD NW #101,20009," $229,000 "," $224,750 ", $-   ,0,1,0,8/21/2013
1333 EUCLID ST NW #103,20009," $360,000 "," $390,000 "," $10,000 ",1,1,0,8/26/2013
1333 EUCLID ST NW #PH-1,20009," $775,000 "," $752,500 "," $12,500 ",2,2,1,8/30/2013
2801 ADAMS MILL RD NW #408,20009," $165,000 "," $165,000 ", $-   ,0,1,0,8/30/2013
1817 SWANN ST NW #D,20009," $739,555 "," $740,000 ", $-   ,2,2,0,8/12/2013
1725 CORCORAN ST NW,20009," $985,000 "," $990,000 "," $9,100 ",3,2,1,8/7/2013
2012 WYOMING AVE NW #701,20009," $699,000 "," $679,000 ", $-   ,2,2,0,8/27/2013
1324 EUCLID ST NW #B-5,20009," $449,000 "," $449,000 "," $8,000 ",2,2,0,8/30/2013
1435 CHAPIN ST NW #205,20009," $535,000 "," $554,000 ", $-   ,3,2,0,8/15/2013
1324 EUCLID ST NW #107,20009," $323,500 "," $323,500 ", $-   ,1,1,0,8/19/2013
1676 BEEKMAN PL NW #D,20009," $599,900 "," $590,000 ", $-   ,2,2,1,8/14/2013
1925 16TH ST NW #401,20009," $390,000 "," $418,000 ", $-   ,1,1,0,8/22/2013
2300 18TH ST NW #309,20009," $439,900 "," $460,000 ", $-   ,1,1,1,8/2/2013
1614 20TH ST NW,20009," $6,800,000 "," $6,200,000 ", $-   ,7,4,1,8/29/2013
2328 CHAMPLAIN ST NW #412,20009," $1,250,000 "," $1,210,000 ", $-   ,2,3,0,8/26/2013
2113 13TH ST NW,20009," $849,000 "," $879,000 ", $-   ,3,3,1,8/30/2013
2301 CHAMPLAIN ST NW #404,20009," $719,000 "," $700,000 ", $-   ,2,2,0,8/30/2013
2125 14TH ST NW #220,20009," $499,000 "," $518,000 ", $400 ,1,2,0,8/21/2013
1601 18TH ST NW #905,20009," $389,900 "," $402,000 ", $-   ,1,1,0,8/13/2013
1601 18TH ST NW #P9,20009," $65,000 "," $65,000 ", $-   ,0,0,0,8/13/2013
1321 EUCLID ST NW #102,20009," $489,000 "," $504,000 ", $-   ,2,2,0,8/14/2013
1910 KALORAMA RD NW #107,20009," $409,900 "," $409,900 ", $-   ,1,1,0,8/30/2013
1661 CRESCENT PL NW #604,20009," $489,000 "," $625,000 ", $-   ,2,1,0,8/22/2013
1730 NEW HAMPSHIRE AVE NW #14,20009," $389,000 "," $389,000 ", $-   ,1,1,0,8/22/2013
1324 EUCLID ST NW #B-4,20009," $429,900 "," $434,200 "," $1,000 ",2,2,0,8/23/2013
2514 17TH ST NW #3,20009," $599,900 "," $599,900 ", $-   ,2,2,0,8/30/2013
2514 17TH ST NW #2,20009," $589,900 "," $583,000 ", $-   ,2,2,0,8/23/2013
1336 HARVARD ST NW #2,20009," $524,555 "," $536,000 ", $-   ,2,2,1,8/30/2013
1704 T ST NW #102,20009," $529,900 "," $540,000 ", $-   ,2,2,0,8/30/2013
1211 HARVARD ST NW #2,20009," $749,000 "," $749,000 ", $-   ,3,3,0,8/23/2013
2416 19TH ST NW #1031,20009," $629,900 "," $654,202 ", $-   ,2,2,0,8/29/2013
1754 CORCORAN ST NW #56R,20009," $299,000 "," $315,000 ", $-   ,1,1,0,8/9/2013
1441 FLORIDA AVE NW #2B,20009," $475,000 "," $475,000 ", $-   ,1,1,0,8/29/2013
1910 KALORAMA RD NW #105,20009," $422,900 "," $422,900 ", $-   ,1,1,0,8/29/2013
1425 EUCLID ST NW #9,20009," $539,900 "," $539,900 ", $-   ,2,2,0,8/29/2013
1919 BILTMORE ST NW #2,20009," $560,000 "," $568,100 ", $-   ,2,1,0,8/16/2013
1617 SWANN ST NW #4,20009," $874,900 "," $875,000 ", $-   ,2,2,0,8/26/2013
1401 R ST NW #303,20009," $479,900 "," $480,000 ", $-   ,1,1,0,8/7/2013
1740 18TH ST NW #202,20009," $350,000 "," $365,000 ", $-   ,1,1,0,8/29/2013
2301 CHAMPLAIN ST NW #T-06,20009," $539,000 "," $539,000 ", $-   ,2,2,0,8/23/2013
1763 COLUMBIA RD NW #501,20009," $379,000 "," $365,400 ", $-   ,2,2,0,8/29/2013
2440 16TH ST NW #521,20009," $303,000 "," $303,000 ", $-   ,1,1,0,8/16/2013
1333 EUCLID NW #102,20009," $450,000 "," $450,000 "," $3,500 ",1,1,1,8/27/2013
2301 CHAMPLAIN ST NW #402,20009," $750,000 "," $730,000 ", $-   ,2,2,0,8/30/2013
1438 MERIDIAN PL NW #6,20010," $249,000 "," $240,000 ", $-   ,2,1,0,8/27/2013
1830 LAMONT ST NW #3,20010," $509,000 "," $505,000 ", $-   ,2,2,0,8/29/2013
630 QUEBEC PL NW,20010," $349,500 "," $452,000 ", $-   ,3,1,1,8/23/2013
701 LAMONT ST NW #55,20010," $499,000 "," $510,000 ", $-   ,2,2,0,8/6/2013
1438 MERIDIAN PL NW #106,20010," $329,500 "," $325,000 ", $-   ,2,1,1,8/14/2013
1339 IRVING ST NW #PH,20010," $959,000 "," $969,000 ", $-   ,3,2,1,8/6/2013
3505 NEW HAMPSHIRE AVE NW,20010," $425,000 "," $459,000 ", $-   ,3,2,0,8/30/2013
1356 KENYON ST NW #4,20010," $299,000 "," $294,500 ", $-   ,0,1,0,8/19/2013
3604 PARK PL NW,20010," $649,000 "," $654,000 "," $19,000 ",3,3,1,8/20/2013
3510 16TH ST NW #203,20010," $299,000 "," $305,000 ", $-   ,1,1,0,8/9/2013
1405 PERRY PL NW,20010," $475,000 "," $495,000 "," $14,850 ",3,2,0,8/26/2013
1495 NEWTON ST NW #304,20010," $299,997 "," $292,000 ", $-   ,2,1,0,8/22/2013
1350 SPRING RD NW,20010," $465,000 "," $540,000 ", $-   ,3,1,0,8/8/2013
1360 KENYON ST NW #2,20010," $525,000 "," $530,000 ", $-   ,2,2,0,8/26/2013
1339 IRVING ST NW #C,20010," $705,000 "," $705,000 "," $10,000 ",2,2,0,8/2/2013
3214 13TH ST NW,20010," $779,000 "," $890,000 ", $-   ,5,2,1,8/9/2013
3230 PARK PL NW,20010," $510,000 "," $545,000 "," $3,000 ",2,2,0,8/9/2013
453 IRVING ST NW,20010," $699,900 "," $700,000 ", $-   ,5,3,1,8/9/2013
1309 PARK RD NW #101,20010," $529,900 "," $532,000 ", $-   ,2,2,0,8/12/2013
3500 13TH ST NW #308,20010," $329,000 "," $329,000 "," $5,000 ",1,1,0,8/19/2013
643 KEEFER PL NW,20010," $639,000 "," $635,675 "," $8,675 ",4,3,1,8/26/2013
1300 MONROE ST NW #1,20010," $549,999 "," $555,000 ", $-   ,2,2,1,8/12/2013
1360 SPRING RD NW,20010," $730,000 "," $720,000 ", $500 ,3,2,1,8/15/2013
1835 MONROE ST NW,20010," $1,025,000 "," $1,140,000 ", $-   ,6,4,1,8/20/2013
1630 OAK ST NW,20010," $569,000 "," $581,000 ", $-   ,3,2,0,8/23/2013
1023 OTIS PL NW,20010," $455,000 "," $631,000 ", $-   ,3,1,0,8/1/2013
3102 18TH ST NW,20010," $969,000 "," $1,015,000 ", $-   ,5,4,1,8/2/2013
1661 PARK RD NW #105,20010," $275,000 "," $276,000 ", $-   ,1,1,0,8/22/2013
3540 ROCK CREEK CHURCH RD NW #202,20010," $297,000 "," $297,000 ", $-   ,1,1,0,8/29/2013
1342 OTIS PL NW,20010," $769,000 "," $769,000 ", $-   ,4,3,1,8/30/2013
3155 MOUNT PLEASANT ST NW #303,20010," $243,000 "," $243,000 ", $-   ,0,1,0,8/21/2013
4922 7TH ST NW,20011," $392,200 "," $360,323 ", $-   ,3,2,1,8/9/2013
5804 8TH ST NW,20011," $265,000 "," $295,000 ", $-   ,3,2,1,8/16/2013
313 JEFFERSON ST NW,20011," $289,900 "," $255,000 ", $-   ,3,3,0,8/21/2013
610 LONGFELLOW ST NW #202,20011," $115,000 "," $140,000 ", $-   ,2,2,0,8/21/2013
714 VARNUM ST NW,20011," $265,000 "," $375,000 ", $-   ,3,1,1,8/16/2013
97 WALTMAN PL NE,20011," $563,640 "," $549,560 "," $7,208 ",3,3,1,8/30/2013
75 SHERIDAN ST NE,20011," $319,500 "," $320,000 ", $-   ,4,2,0,8/16/2013
738 LONGFELLOW ST NW #301,20011," $149,000 "," $143,000 ", $-   ,2,1,0,8/19/2013
614 SHERIDAN ST NW,20011," $340,000 "," $340,000 "," $6,800 ",3,1,0,8/6/2013
4912 NEW HAMPSHIRE AVE NW #203,20011," $149,923 "," $142,000 ", $-   ,3,1,0,8/15/2013
608 RITTENHOUSE ST NW,20011," $599,000 "," $599,000 "," $15,000 ",3,2,2,8/22/2013
825 OGLETHORPE ST NE,20011," $299,999 "," $300,000 "," $5,500 ",3,1,1,8/19/2013
1724 WEBSTER ST NW,20011," $949,000 "," $925,000 "," $9,250 ",4,3,1,8/6/2013
4304 18TH ST NW,20011," $1,025,000 "," $985,000 ", $-   ,4,3,1,8/5/2013
5211 14TH ST NW,20011," $499,999 "," $509,000 "," $15,000 ",4,2,1,8/26/2013
731 KENNEDY ST NE,20011," $275,000 "," $275,000 "," $1,500 ",3,1,1,8/21/2013
5401-5407 9TH ST NW #201,20011," $215,000 "," $215,000 "," $7,000 ",1,1,0,8/30/2013
201 JEFFERSON ST NW,20011," $634,900 "," $630,000 ", $-   ,4,2,2,8/23/2013
30 UNDERWOOD ST NW,20011," $379,900 "," $389,000 ", $-   ,4,2,1,8/16/2013
61 GALLATIN ST NW,20011," $495,000 "," $435,000 ", $-   ,4,3,0,8/9/2013
908 LONGFELLOW ST NW,20011," $499,999 "," $499,999 ", $-   ,3,3,1,8/30/2013
707 RITTENHOUSE ST NW,20011," $300,000 "," $338,000 ", $-   ,3,2,0,8/26/2013
520 ONEIDA PL NW,20011," $515,000 "," $495,000 ", $-   ,3,2,1,8/5/2013
516 SHEPHERD ST NW,20011," $340,000 "," $402,000 ", $-   ,3,1,1,8/13/2013
1363 SOMERSET PL NW,20011," $699,000 "," $709,000 "," $5,000 ",3,3,1,8/16/2013
5239 CHILLUM PL NE,20011," $245,000 "," $255,000 ", $-   ,3,1,0,8/15/2013
1228 EMERSON ST NW,20011," $669,000 "," $625,000 ", $-   ,4,2,1,8/23/2013
6313 8TH ST NW,20011," $425,000 "," $425,000 ", $-   ,3,3,0,8/9/2013
4611 9TH ST NW,20011," $650,000 "," $670,000 ", $-   ,3,3,1,8/19/2013
5018 ILLINOIS AVE NW,20011," $379,917 "," $420,000 ", $-   ,4,1,1,8/7/2013
515 ALLISON ST NW,20011," $689,000 "," $689,000 "," $10,000 ",4,3,1,8/28/2013
4223 7TH ST NW,20011," $550,000 "," $525,000 ", $-   ,5,2,2,8/8/2013
509 SOMERSET PL NW,20011," $269,000 "," $281,000 ", $-   ,2,1,0,8/30/2013
513 BUCHANAN ST NW,20011," $399,900 "," $440,000 ", $-   ,3,1,1,8/30/2013
743 MADISON ST NW,20011," $290,000 "," $285,000 ", $-   ,3,2,1,8/7/2013
5123 7TH ST NW,20011," $524,900 "," $530,000 "," $10,400 ",3,3,1,8/16/2013
4423 3RD ST NW,20011," $534,900 "," $575,000 ", $-   ,3,2,1,8/23/2013
314 UPSHUR ST NW,20011," $625,000 "," $625,000 ", $500 ,4,3,1,8/19/2013
1444 TAYLOR ST NW,20011," $499,900 "," $525,000 ", $-   ,3,2,1,8/29/2013
4012 KANSAS AVE NW #1,20011," $324,900 "," $324,900 ", $-   ,1,1,0,8/28/2013
5707 5TH ST NW,20011," $365,000 "," $399,999 ", $-   ,4,1,1,8/29/2013
700 HAMILTON ST NE,20011," $300,000 "," $310,000 "," $5,000 ",3,1,2,8/16/2013
6110 1ST PL NE,20011," $295,000 "," $290,000 "," $6,675 ",3,1,0,8/30/2013
4904 ARKANSAS AVE NW,20011," $669,000 "," $645,500 ", $-   ,3,2,1,8/29/2013
5225 2ND ST NW,20011," $449,000 "," $429,000 ", $-   ,3,2,2,8/21/2013
4012 KANSAS AVE NW #2,20011," $344,900 "," $374,000 ", $-   ,1,1,0,8/22/2013
221 FARRAGUT ST NW,20011," $450,000 "," $450,000 ", $-   ,3,2,0,8/16/2013
623 VARNUM ST NW,20011," $499,999 "," $512,000 ", $-   ,4,2,1,8/30/2013
4825 KANSAS AVE NW,20011," $699,500 "," $681,500 ", $-   ,4,3,1,8/20/2013
4624 9TH ST NW,20011," $399,000 "," $414,000 ", $-   ,3,1,1,8/16/2013
4125 7TH ST NW,20011," $699,000 "," $727,000 ", $-   ,4,3,1,8/27/2013
5214 12TH ST NE,20011," $230,000 "," $232,500 ", $-   ,3,1,1,8/30/2013
4201 4TH ST NW,20011," $405,000 "," $363,000 ", $-   ,4,2,1,8/27/2013
635 POWHATAN PL NW,20011," $299,900 "," $295,000 ", $-   ,4,2,1,8/23/2013
415 UPSHUR ST NW,20011," $328,000 "," $328,000 ", $-   ,3,1,1,8/20/2013
1339 SOMERSET PL NW,20011," $599,000 "," $575,000 ", $-   ,3,2,0,8/30/2013
830 TEWKESBURY PL NW,20012," $319,000 "," $272,000 "," $8,160 ",3,1,1,8/2/2013
7415 BLAIR RD NW #7415,20012," $499,999 "," $499,999 "," $2,500 ",3,3,1,8/13/2013
717 VAN BUREN ST NW,20012," $575,000 "," $540,000 ", $-   ,4,2,0,8/27/2013
6732 13TH PL NW,20012," $625,000 "," $615,000 "," $20,000 ",4,3,1,8/21/2013
343 CEDAR ST NW #115,20012," $249,000 "," $249,000 ", $-   ,1,1,0,8/8/2013
6827 4TH ST NW #315,20012," $299,000 "," $280,000 ", $500 ,2,1,0,8/28/2013
1859 REDWOOD TER NW,20012," $1,495,000 "," $1,495,000 ", $-   ,6,4,1,8/1/2013
301 WHITTIER ST NW #105,20012," $219,500 "," $220,000 ", $300 ,1,1,0,8/6/2013
14 UNDERWOOD PL NW,20012," $330,000 "," $303,500 "," $3,035 ",3,2,0,8/30/2013
6718 3RD ST NW #102,20012," $224,500 "," $224,500 ", $-   ,1,1,0,8/21/2013
3211 TENNYSON ST NW,20015," $2,149,000 "," $2,100,000 ", $-   ,6,5,1,8/1/2013
6125 33RD ST NW,20015," $1,195,000 "," $1,195,000 ", $-   ,6,3,1,8/2/2013
3209 MILITARY RD NW,20015," $699,900 "," $670,000 ", $-   ,3,1,1,8/30/2013
5442 30TH ST NW,20015," $849,900 "," $835,000 ", $-   ,3,3,1,8/15/2013
2717 UNICORN LN NW,20015," $1,050,000 "," $1,030,000 ", $-   ,4,4,2,8/12/2013
6930 GREENVALE ST NW,20015," $795,000 "," $730,000 ", $-   ,4,3,0,8/23/2013
4301 MILITARY RD NW #PH02,20015," $1,795,000 "," $1,800,000 ", $-   ,2,2,1,8/15/2013
4203 HARRISON ST NW,20015," $769,900 "," $820,000 "," $6,000 ",4,2,0,8/8/2013
3629 JOCELYN ST NW,20015," $785,000 "," $840,000 ", $-   ,3,2,1,8/23/2013
5807 32ND ST NW,20015," $975,000 "," $955,000 "," $4,500 ",4,3,2,8/16/2013
5426 30TH ST NW,20015," $600,000 "," $612,000 ", $-   ,3,3,0,8/9/2013
5431 NEVADA AVE NW,20015," $749,000 "," $771,000 ", $-   ,3,2,0,8/9/2013
2830 NEWLANDS ST NW,20015," $699,900 "," $715,500 ", $-   ,4,3,0,8/16/2013
3216 RITTENHOUSE ST NW,20015," $875,000 "," $900,000 ", $-   ,5,3,0,8/15/2013
6110 NEBRASKA AVE NW,20015," $895,000 "," $880,000 ", $-   ,4,3,0,8/21/2013
3801 MILITARY RD NW,20015," $865,000 "," $850,000 "," $17,020 ",4,3,1,8/14/2013
3135 WORTHINGTON ST NW,20015," $1,350,000 "," $1,430,000 ", $-   ,5,4,1,8/28/2013
3103 OLIVER ST NW,20015," $849,555 "," $885,000 ", $-   ,5,3,1,8/12/2013
5925 32ND ST NW,20015," $849,900 "," $885,000 ", $-   ,4,2,1,8/23/2013
3700 HARRISON ST NW,20015," $819,000 "," $842,000 ", $-   ,3,2,1,8/12/2013
5611 NEVADA AVE NW,20015," $715,000 "," $715,000 "," $3,000 ",3,1,0,8/14/2013
2700 NEWLANDS ST NW,20015," $699,000 "," $696,000 ", $-   ,4,2,0,8/16/2013
5350 NEBRASKA AVE NW,20015," $850,000 "," $850,000 ", $-   ,3,3,1,8/30/2013
6270 29TH ST NW,20015," $794,000 "," $825,000 "," $1,000 ",3,3,0,8/23/2013
5340 41ST ST NW,20015," $879,000 "," $951,000 ", $-   ,5,3,1,8/30/2013
3755 MCKINLEY ST NW,20015," $1,195,000 "," $1,235,000 ", $-   ,5,3,1,8/23/2013
2962 NORTHAMPTON ST NW,20015," $849,900 "," $869,000 ", $-   ,3,3,0,8/26/2013
5344 41ST ST NW,20015," $742,500 "," $742,500 ", $-   ,3,2,0,8/2/2013
4608 6TH PL NE,20017," $300,000 "," $293,000 ", $-   ,3,2,0,8/14/2013
613 HAMLIN ST NE #1,20017," $89,000 "," $98,000 ", $-   ,1,1,0,8/6/2013
1010 CRITTENDEN ST NE,20017," $220,000 "," $255,000 ", $-   ,3,1,0,8/16/2013
4602 6TH PL NE,20017," $330,000 "," $330,000 "," $4,100 ",3,2,1,8/13/2013
753 FARADAY PL NE,20017," $275,999 "," $277,500 "," $8,325 ",2,1,0,8/30/2013
1312 WEBSTER ST NE,20017," $450,000 "," $435,000 "," $10,000 ",3,2,1,8/30/2013
708 EMERSON ST NE,20017," $165,000 "," $180,000 ", $-   ,2,1,0,8/20/2013
605 GIRARD ST NE,20017," $455,000 "," $455,000 "," $3,128 ",3,2,0,8/28/2013
1335 LAWRENCE ST NE,20017," $799,000 "," $790,000 ", $-   ,4,2,2,8/15/2013
5020 6TH PL NE,20017," $210,000 "," $210,000 ", $-   ,2,1,0,8/20/2013
1230 QUINCY ST NE,20017," $610,000 "," $545,000 ", $-   ,6,2,0,8/16/2013
1202 FRANKLIN ST NE,20017," $479,900 "," $453,000 "," $13,000 ",3,2,0,8/30/2013
1229 GIRARD ST NE,20017," $649,900 "," $655,000 "," $10,000 ",4,3,1,8/15/2013
1212 HAMLIN ST NE,20017," $560,000 "," $535,000 "," $10,000 ",3,2,1,8/23/2013
1246 MONROE ST NE,20017," $675,000 "," $675,000 ", $-   ,6,4,0,8/7/2013
502 AVA WAY NE,20017," $449,900 "," $448,000 ", $-   ,3,2,1,8/30/2013
724 EMERSON ST NE,20017," $319,900 "," $326,280 "," $6,380 ",2,2,0,8/30/2013
1509 HAMLIN ST NE,20017," $825,000 "," $810,000 ", $-   ,5,3,1,8/29/2013
1204 FRANKLIN ST NE,20017," $539,900 "," $545,000 ", $-   ,4,2,1,8/30/2013
3119 7TH ST NE,20017," $459,900 "," $475,000 ", $-   ,3,1,0,8/26/2013
3823 13TH ST NE,20017," $350,000 "," $350,000 ", $-   ,2,1,0,8/15/2013
3503 10TH ST NE,20017," $699,000 "," $705,000 ", $-   ,4,3,1,8/16/2013
2504 22ND ST NE #2,20018," $119,900 "," $119,000 ", $-   ,1,1,0,8/26/2013
1801 FRANKLIN ST NE,20018," $370,000 "," $340,000 ", $-   ,4,3,0,8/9/2013
2422 S DAKOTA AVE NE,20018," $335,000 "," $330,000 ", $-   ,3,2,0,8/16/2013
1725 JACKSON ST NE,20018," $485,000 "," $465,000 ", $-   ,3,1,0,8/2/2013
2018 LAWRENCE ST NE,20018," $779,500 "," $756,000 "," $22,159 ",5,4,1,8/21/2013
2206 16TH ST NE,20018," $249,000 "," $249,000 "," $7,500 ",3,1,1,8/5/2013
4005 20TH ST NE,20018," $599,900 "," $587,000 "," $17,250 ",5,4,0,8/15/2013
3235 FORT LINCOLN DR NE,20018," $450,000 "," $455,000 "," $15,000 ",3,2,2,8/14/2013
1303 ADAMS ST NE #B,20018," $219,000 "," $219,000 ", $700 ,2,1,1,8/15/2013
1220 EVARTS ST NE,20018," $699,900 "," $690,000 ", $-   ,6,3,1,8/29/2013
440 N ST NW,20001," $304,000 "," $300,000 ", $-   ,2,1,1,9/26/2013
1524 3RD ST NW,20001," $290,000 "," $274,299 ", $-   ,3,1,0,9/6/2013
523 FLORIDA AVE NW #3,20001," $284,950 "," $286,950 "," $8,000 ",1,1,0,9/12/2013
725 HOBART PL NW,20001," $495,000 "," $450,000 ", $-   ,6,2,0,9/20/2013
301 MASSACHUSETTS AVE NW #603,20001," $724,900 "," $724,900 ", $-   ,2,2,0,9/13/2013
18 BATES ST NW,20001," $375,000 "," $375,000 ", $-   ,0,0,0,9/13/2013
516 HOBART PL NW,20001," $539,000 "," $539,000 "," $15,000 ",3,3,1,9/30/2013
150 ADAMS ST NW,20001," $599,900 "," $597,000 ", $-   ,3,1,2,9/6/2013
1407 5TH ST NW ##1,20001," $674,500 "," $674,500 "," $2,195 ",2,2,1,9/25/2013
301 MASSACHUSETTS AVE NW #301,20001," $575,000 "," $575,000 ", $-   ,2,2,0,9/13/2013
760 GIRARD ST NW #102,20001," $320,000 "," $325,000 "," $10,000 ",1,1,0,9/26/2013
1125 11TH ST NW #102,20001," $529,900 "," $530,000 "," $16,400 ",2,2,0,9/27/2013
2223 1ST ST NW #1,20001," $569,900 "," $565,000 "," $11,000 ",2,2,1,9/27/2013
931 R ST NW,20001," $2,650,000 "," $2,288,000 "," $40,000 ",5,5,0,9/9/2013
447 RIDGE ST NW ##1,20001," $449,998 "," $465,000 ", $-   ,2,2,0,9/19/2013
59 BATES ST NW,20001," $649,000 "," $635,000 "," $3,000 ",4,2,1,9/3/2013
777 7TH ST NW #314,20001," $549,000 "," $530,000 ", $-   ,2,2,0,9/18/2013
2128 10TH ST NW,20001," $607,500 "," $600,000 ", $-   ,2,1,1,9/10/2013
301 MASSACHUSETTS AVE NW #404,20001," $419,950 "," $410,000 ", $-   ,1,1,0,9/5/2013
1022 W ST NW,20001," $650,000 "," $660,000 ", $-   ,2,2,0,9/13/2013
437 NEW YORK AVE NW #711,20001," $327,750 "," $320,000 "," $6,000 ",0,1,0,9/27/2013
1430 5TH ST NW,20001," $899,900 "," $877,500 ", $-   ,4,2,1,9/17/2013
1117 10TH ST NW #308,20001," $460,000 "," $468,890 "," $14,066 ",1,1,0,9/26/2013
718 GRESHAM PL NW,20001," $649,000 "," $635,000 ", $-   ,4,2,0,9/20/2013
1415 COLUMBIA ST NW,20001," $845,000 "," $845,000 ", $-   ,3,2,1,9/23/2013
1425 11TH ST NW #17-B,20001," $599,900 "," $585,000 "," $1,400 ",2,1,1,9/30/2013
150 RHODE ISLAND AVE NW #403,20001," $469,999 "," $459,500 ", $-   ,2,2,0,9/23/2013
1001 L ST NW #807,20001," $439,900 "," $460,000 ", $-   ,1,1,0,9/6/2013
150 V ST NW #V201,20001," $355,000 "," $355,000 ", $-   ,1,1,0,9/27/2013
2020 FLAGLER PL NW #F303,20001," $377,500 "," $377,500 ", $-   ,1,1,0,9/23/2013
1117 10TH ST NW #512,20001," $429,000 "," $429,000 ", $-   ,1,1,0,9/27/2013
306 P ST NW #1,20001," $339,000 "," $377,500 ", $-   ,2,1,1,9/27/2013
306 P ST NW #2,20001," $399,000 "," $445,000 ", $-   ,2,1,1,9/27/2013
2120 VERMONT AVE NW #5,20001," $449,900 "," $449,900 ", $-   ,2,2,0,9/19/2013
555 MASSACHUSETTS AVE NW #108,20001," $369,900 "," $365,000 "," $10,800 ",1,1,0,9/30/2013
555 MASSACHUSETTS AVE NW #1207,20001," $424,900 "," $428,000 ", $-   ,1,1,0,9/16/2013
1639-1643 6TH ST NW #9,20001," $399,900 "," $416,000 ", $-   ,2,1,0,9/24/2013
475 K ST NW #311,20001," $435,000 "," $460,000 ", $-   ,1,1,0,9/25/2013
320 U ST NW,20001," $939,000 "," $939,000 ", $-   ,3,3,0,9/10/2013
811 4TH ST NW #716,20001," $440,000 "," $440,000 ", $-   ,1,1,0,9/27/2013
520 HOBART PL NW,20001," $449,999 "," $455,000 ", $-   ,3,2,0,9/27/2013
3012 WARDER ST NW,20001," $599,900 "," $610,000 ", $-   ,2,3,0,9/18/2013
1001 L ST NW #808,20001," $475,000 "," $487,000 ", $-   ,1,1,0,9/25/2013
910 M ST NW #121,20001," $545,000 "," $545,000 ", $-   ,1,1,1,9/27/2013
1030 FAIRMONT ST NW #102,20001," $310,000 "," $310,000 "," $2,000 ",2,1,0,9/25/2013
2823 11TH ST NW #2,20001," $789,000 "," $766,000 "," $5,500 ",3,3,0,9/26/2013
1211 QUEEN ST NE,20002," $225,000 "," $230,850 ", $-   ,3,1,1,9/16/2013
2615 4TH ST NE #203,20002," $164,900 "," $169,000 ", $-   ,1,1,0,9/26/2013
163 RHODE ISLAND AVE NE,20002," $369,900 "," $371,923 ", $-   ,3,2,0,9/19/2013
27 R ST NE,20002," $755,000 "," $735,000 ", $-   ,4,3,1,9/20/2013
1120 OATES ST NE,20002," $410,000 "," $385,000 "," $5,000 ",3,2,0,9/27/2013
113 3RD ST NE,20002," $1,595,000 "," $1,595,000 ", $-   ,4,3,0,9/6/2013
1304 TRINIDAD AVE NE,20002," $199,000 "," $225,000 ", $-   ,3,1,0,9/12/2013
1321 CONSTITUTION AVE NE #1,20002," $1,299,000 "," $1,315,000 "," $10,000 ",4,3,1,9/6/2013
1323 CONSTITUTION AVE NE,20002," $1,299,000 "," $1,299,000 "," $25,126 ",4,3,1,9/17/2013
2008 C ST NE,20002," $375,000 "," $375,000 "," $6,930 ",3,1,0,9/6/2013
1270 PENN ST NE,20002," $299,000 "," $300,000 "," $9,000 ",3,1,0,9/9/2013
618 4TH ST NE,20002," $889,000 "," $875,000 ", $-   ,1,2,0,9/27/2013
628 14TH ST NE #4,20002," $739,500 "," $740,000 "," $20,000 ",2,2,1,9/6/2013
663 MARYLAND AVE NE,20002," $829,000 "," $856,000 "," $21,400 ",4,3,0,9/4/2013
1313 E ST NE,20002," $799,900 "," $789,900 ", $-   ,4,3,1,9/27/2013
303 SEATON PL NE #1,20002," $266,000 "," $250,000 ", $-   ,2,1,0,9/19/2013
228 E ST NE,20002," $1,295,000 "," $1,295,000 ", $-   ,5,2,2,9/12/2013
724 5TH ST NE,20002," $829,000 "," $805,000 ", $-   ,3,2,0,9/9/2013
1014 I ST NE,20002," $575,000 "," $567,200 ", $-   ,3,1,0,9/5/2013
1002 F ST NE,20002," $675,000 "," $676,000 "," $7,500 ",3,3,1,9/23/2013
1936 4TH ST NE,20002," $310,000 "," $325,000 ", $-   ,3,2,0,9/6/2013
602 21ST ST NE,20002," $260,000 "," $207,000 ", $-   ,3,1,0,9/12/2013
729 10TH ST NE,20002," $548,500 "," $548,500 ", $-   ,3,1,1,9/4/2013
516 13TH ST NE,20002," $654,000 "," $654,000 "," $2,000 ",4,2,0,9/11/2013
254 WARREN ST NE,20002," $469,000 "," $480,000 ", $-   ,2,1,0,9/2/2013
138 QUINCY PL NE #3,20002," $569,000 "," $569,000 "," $10,000 ",2,2,1,9/26/2013
1224 NEAL ST NE,20002," $549,900 "," $535,000 ", $250 ,3,2,1,9/23/2013
336 18TH ST NE,20002," $589,900 "," $580,000 ", $-   ,4,3,1,9/12/2013
318 14TH ST NE,20002," $584,900 "," $595,000 ", $-   ,2,2,0,9/24/2013
40 15TH ST NE #40,20002," $325,000 "," $340,000 ", $-   ,1,1,0,9/17/2013
