Address,Zip,List Price,Close Price,Subsidy,BRs,Bas,1/2 Bas,Close Date
912 SHEPHERD ST NW #202,20011,"$320,000 ","$320,000 ",$0 ,2,1,0,1/16/2015
1365 KENNEDY ST NW #103,20011,"$105,000 ","$100,000 ",$0 ,0,1,0,1/22/2015
5114 3RD ST NW,20011,"$450,000 ","$455,000 ",$0 ,4,3,0,1/9/2015
4103 8TH ST NW,20011,"$698,500 ","$702,000 ",$0 ,3,3,1,1/20/2015
710-712 SHEPHERD RD NW #3,20011,"$299,000 ","$299,000 ","$2,500 ",2,2,0,1/30/2015
5125 CHILLUM PL NE,20011,"$349,999 ","$350,000 ","$10,500 ",3,2,1,1/29/2015
620 OGLETHORPE ST NW,20011,"$599,900 ","$550,000 ","$5,000 ",5,2,1,1/23/2015
15 GRANT CIR NW,20011,"$499,000 ","$555,000 ",$0 ,3,1,0,1/28/2015
53 NICHOLSON ST NW,20011,"$469,900 ","$469,900 ",$0 ,4,3,0,1/30/2015
1709 KALMIA RD NW,20012,"$1,097,500 ","$1,107,500 ",$0 ,5,3,1,1/7/2015
1356 UNDERWOOD ST NW,20012,"$400,000 ","$440,000 ",$0 ,3,2,2,1/20/2015
1900 TULIP ST NW,20012,"$825,000 ","$600,000 ",$0 ,4,3,0,1/23/2015
717 TEWKESBURY PL NW,20012,"$549,000 ","$550,000 ","$16,200 ",4,3,1,1/23/2015
7737 16TH ST NW,20012,"$699,900 ","$700,000 ",$0 ,5,5,2,1/30/2015
1608 ROXANNA RD NW,20012,"$828,999 ","$833,999 ",$0 ,4,3,1,1/20/2015
1316 GERANIUM ST NW,20012,"$599,900 ","$600,000 ","$2,500 ",3,3,0,1/16/2015
2709 UNICORN LN NW,20015,"$1,185,000 ","$1,100,000 ",$0 ,4,4,1,1/26/2015
3017 OREGON KNOLLS DR NW,20015,"$1,149,000 ","$1,130,000 ","$20,600 ",4,3,1,1/15/2015
5410 CONNECTICUT AVE NW #214,20015,"$329,000 ","$310,000 ",$0 ,1,1,0,1/23/2015
2728 UNICORN LN NW,20015,"$1,150,000 ","$1,000,000 ",$0 ,4,4,2,1/30/2015
3223 MORRISON ST NW,20015,"$1,749,000 ","$1,750,000 ",$0 ,6,4,0,1/7/2015
3823 LEGATION ST NW,20015,"$1,135,000 ","$1,035,000 ","$7,500 ",4,2,1,1/23/2015
2938 LEGATION ST NW,20015,"$799,000 ","$815,000 ",$0 ,4,2,1,1/27/2015
4201 CATHEDRAL AVE NW #818W,20016,"$215,000 ","$200,000 ",$0 ,0,1,0,1/6/2015
4723 UPTON ST NW,20016,"$1,295,000 ","$1,250,000 ",$0 ,4,3,1,1/15/2015
4725 MASSACHUSETTS AVE NW,20016,"$1,439,000 ","$1,200,000 ",$0 ,4,3,2,1/16/2015
5717 SHERIER PL NW,20016,"$1,295,000 ","$1,212,000 ",$0 ,5,4,1,1/26/2015
4200 MASSACHUSETTS AVE NW #409,20016,"$399,999 ","$350,000 ",$0 ,1,1,0,1/30/2015
4200 MASSACHUSETTS AVE NW #410A,20016,"$849,000 ","$800,000 ",$0 ,2,2,1,1/30/2015
2816 N GLADE ST NW,20016,"$949,900 ","$930,000 ","$19,000 ",4,3,1,1/23/2015
4101 ALBEMARLE ST NW #624,20016,"$500,000 ","$475,000 ",$0 ,1,1,0,1/30/2015
5135 YUMA ST NW,20016,"$1,749,900 ","$1,700,000 ",$0 ,4,5,1,1/20/2015
4945 BRANDYWINE ST NW,20016,"$999,990 ","$965,000 ",$0 ,5,3,1,1/9/2015
3440 38TH ST NW #412,20016,"$439,000 ","$415,000 ",$0 ,2,1,0,1/20/2015
4200 CATHEDRAL AVE NW #1012,20016,"$315,000 ","$308,000 ","$1,550 ",2,2,0,1/21/2015
4221 FORDHAM RD NW,20016,"$1,675,000 ","$1,600,000 ",$0 ,4,4,1,1/15/2015
3900 WATSON PL NW #B-4E,20016,"$299,000 ","$284,500 ",$0 ,1,1,0,1/23/2015
3531 PORTER ST NW,20016,"$875,000 ","$918,000 ",$0 ,4,2,1,1/2/2015
4401 ALBEMARLE ST NW,20016,"$963,000 ","$975,000 ",$0 ,3,3,1,1/9/2015
3518 35TH ST NW,20016,"$1,249,000 ","$1,240,000 ",$0 ,4,3,1,1/14/2015
3263 SUTTON PL NW #3263C,20016,"$669,000 ","$669,000 ",$0 ,3,2,1,1/16/2015
4301 MASSACHUSETTS AVE NW #A212,20016,"$369,000 ","$365,000 ","$5,000 ",2,2,0,1/16/2015
3829 WOODLEY RD NW,20016,"$1,800,000 ","$1,800,000 ",$0 ,4,3,1,1/7/2015
3931 LANGLEY CT NW #572,20016,"$519,495 ","$510,000 ",$0 ,2,2,1,1/26/2015
4980 HILLBROOK LN NW,20016,"$2,295,000 ","$2,075,000 ",$0 ,6,6,1,1/27/2015
4201 CATHEDRAL AVE NW #109E,20016,"$235,000 ","$230,500 ",$0 ,1,1,0,1/23/2015
3900 WATSON PL NW #7AH,20016,"$800,000 ","$800,000 ",$0 ,3,3,1,1/9/2015
4439 DAVENPORT ST NW,20016,"$849,000 ","$849,000 ",$0 ,3,2,1,1/23/2015
5243 SHERIER PL NW,20016,"$775,000 ","$715,000 ",$0 ,3,2,0,1/26/2015
3065 CHANCELLOR'S WAY NE,20017,"$749,500 ","$725,000 ",$500 ,3,3,1,1/27/2015
4860 QUEENS CHAPEL TER NE,20017,"$499,500 ","$480,000 ",$0 ,4,3,1,1/23/2015
828 BUCHANAN ST NE,20017,"$425,000 ","$360,000 ",$0 ,3,1,1,1/27/2015
1512 TAYLOR ST NE,20017,"$655,000 ","$539,000 ","$6,750 ",3,2,1,1/22/2015
626 FRANKLIN ST NE,20017,"$324,500 ","$355,000 ",$0 ,3,2,0,1/22/2015
5041 13TH ST NE,20017,"$419,000 ","$405,000 ","$10,000 ",3,2,1,1/30/2015
4942 11TH ST NE,20017,"$260,000 ","$261,000 ",$0 ,3,1,1,1/20/2015
838 DELAFIELD ST NE,20017,"$335,000 ","$335,000 ",$0 ,3,1,1,1/30/2015
1523 MONROE ST NE,20017,"$998,000 ","$998,000 ",$0 ,5,4,1,1/13/2015
4036 8TH ST NE #3,20017,"$329,500 ","$329,500 ","$9,974 ",2,1,0,1/30/2015
3006 10TH ST NE,20017,"$437,000 ","$459,995 ",$0 ,3,1,1,1/13/2015
3015 HAWTHORNE DR NE #3015,20017,"$305,000 ","$310,000 ","$9,000 ",2,2,1,1/17/2015
410 DOUGLASS RD NE,20017,"$450,000 ","$425,000 ",$0 ,3,1,0,1/30/2015
4952 6TH ST NE,20017,"$510,000 ","$510,000 ",$300 ,4,3,1,1/29/2015
3109 17TH ST NE,20018,"$300,000 ","$300,000 ",$0 ,3,2,0,1/29/2015
3303 22ND ST NE,20018,"$399,000 ","$322,000 ",$0 ,4,1,1,1/2/2015
2414 HAMLIN PL NE,20018,"$399,000 ","$395,000 ","$2,000 ",3,2,1,1/9/2015
3905 17TH PL NE,20018,"$599,900 ","$599,000 ","$17,000 ",4,3,1,1/8/2015
2818 MYRTLE AVE NE,20018,"$450,000 ","$450,000 ","$4,000 ",3,3,0,1/23/2015
2242 15TH ST NE,20018,"$389,900 ","$399,999 ","$10,000 ",3,3,1,1/9/2015
2214 DOUGLAS ST NE,20018,"$425,000 ","$420,000 ",$0 ,4,2,0,1/6/2015
3000 20TH ST NE,20018,"$634,500 ","$625,000 ",$0 ,3,3,1,1/13/2015
3294 THEODORE R HAGANS DR NE,20018,"$529,900 ","$520,000 ",$0 ,3,2,2,1/8/2015
3621 28TH ST NE,20018,"$499,900 ","$490,000 ","$6,409 ",3,2,3,1/27/2015
3729 18TH ST NE,20018,"$449,900 ","$460,000 ",$0 ,4,2,1,1/30/2015
2200 15TH ST NE,20018,"$349,000 ","$349,000 ","$10,000 ",4,2,0,1/27/2015
2619 24TH ST NE,20018,"$599,900 ","$587,820 ",$0 ,4,3,1,1/26/2015
3048 VISTA ST NE,20018,"$445,000 ","$445,000 ","$10,000 ",4,3,0,1/30/2015
1722 DOUGLAS ST NE,20018,"$549,000 ","$550,000 ",$0 ,4,3,0,1/26/2015
2803 FRANKLIN ST NE,20018,"$499,800 ","$495,000 ",$0 ,4,3,1,1/30/2015
2213 16TH ST NE,20018,"$259,000 ","$259,000 ",$0 ,3,1,0,1/27/2015
4336 20TH ST NE,20018,"$445,000 ","$451,452 ",$0 ,3,2,0,1/20/2015
1353 DOWNING ST NE,20018,"$449,900 ","$455,000 ","$5,000 ",3,2,1,1/28/2015
4801 MEADE ST NE,20019,"$260,000 ","$260,000 ","$7,500 ",5,2,0,1/12/2015
5100 F ST SE #12,20019,"$50,000 ","$45,000 ",$0 ,1,1,0,1/23/2015
4715 BASS PL SE,20019,"$110,000 ","$96,000 ",$0 ,3,1,0,1/9/2015
638 CHAPLIN ST SE,20019,"$154,100 ","$150,000 ",$0 ,2,1,0,1/16/2015
334 34TH PL NE,20019,"$195,000 ","$190,000 ","$4,700 ",3,2,0,1/12/2015
4807 B ST SE,20019,"$128,300 ","$82,500 ",$0 ,2,1,0,1/21/2015
4306 HAYES ST NE,20019,"$165,000 ","$135,000 ",$0 ,3,1,1,1/8/2015
5350 CAPITOL ST NE,20019,"$165,000 ","$165,000 ",$0 ,3,1,0,1/22/2015
5320 AMES ST NE,20019,"$152,000 ","$152,000 ",$0 ,3,1,1,1/26/2015
5008 BLAINE ST NE,20019,"$135,000 ","$130,000 ",$0 ,3,1,0,1/22/2015
564 48TH PL NE,20019,"$299,900 ","$310,000 ","$9,300 ",3,3,1,1/21/2015
3426 EADS ST NE,20019,"$143,000 ","$145,200 ",$0 ,2,1,0,1/30/2015
5603 EADS ST NE,20019,"$232,500 ","$231,750 ","$6,750 ",2,2,0,1/6/2015
219 44TH ST NE,20019,"$150,000 ","$145,000 ","$2,900 ",3,1,0,1/2/2015
210 56TH ST NE,20019,"$179,900 ","$175,000 ","$3,500 ",2,1,1,1/14/2015
245 56TH PL NE,20019,"$389,000 ","$365,000 ","$10,930 ",4,2,1,1/30/2015
4912 MINNESOTA AVE NE,20019,"$199,999 ","$206,000 ","$4,709 ",2,1,0,1/17/2015
4248 HILDRETH ST SE,20019,"$230,000 ","$230,000 ","$4,550 ",2,1,1,1/23/2015
4245 NASH ST NE,20019,"$439,500 ","$441,000 ",$0 ,4,3,0,1/28/2015
1030 BURNS ST SE,20019,"$299,888 ","$299,888 ","$3,500 ",4,2,0,1/16/2015
5057 D ST SE,20019,"$329,000 ","$319,500 ","$9,585 ",4,3,1,1/16/2015
5308 JAMES PL NE,20019,"$330,000 ","$325,000 ","$2,500 ",4,3,1,1/13/2015
845 50TH PL NE,20019,"$254,900 ","$250,000 ","$9,250 ",3,2,0,1/8/2015
829 HILLTOP TER SE,20019,"$424,800 ","$417,000 ","$2,000 ",4,3,0,1/28/2015
5213 EAST CAPITOL ST SE,20019,"$296,000 ","$300,000 ","$7,500 ",3,2,1,1/9/2015
126 53RD ST SE,20019,"$134,900 ","$155,100 ",$0 ,4,2,0,1/26/2015
121 36TH ST NE,20019,"$160,000 ","$162,500 ",$0 ,3,1,0,1/27/2015
918 55TH ST NE,20019,"$135,000 ","$130,000 ",$0 ,4,1,0,1/12/2015
4248 MEADE ST NE,20019,"$260,000 ","$210,000 ","$6,300 ",2,1,1,1/21/2015
5127 D ST SE,20019,"$305,000 ","$305,000 ",$0 ,4,3,1,1/28/2015
4645 HUNT PL NE,20019,"$169,000 ","$140,000 ","$7,000 ",2,1,0,1/26/2015
5055 JAY ST NE,20019,"$124,900 ","$125,000 ",$0 ,3,2,0,1/30/2015
4907 CENTRAL AVE NE,20019,"$203,628 ","$185,000 ","$3,000 ",3,1,1,1/8/2015
3713 ALABAMA AVE SE #301,20020,"$70,000 ","$69,000 ","$2,070 ",2,1,0,1/12/2015
1716 16TH ST SE,20020,"$177,000 ","$177,000 ",$0 ,3,2,0,1/30/2015
1712 28TH ST SE,20020,"$120,000 ","$153,500 ",$0 ,3,2,0,1/29/2015
3429 CARPENTER ST SE,20020,"$305,000 ","$303,000 ","$9,000 ",3,1,0,1/14/2015
2518 SAYLES PL SE #6,20020,"$308,900 ","$249,900 ",$0 ,2,2,0,1/29/2015
3031 BUENA VISTA SE #6,20020,"$20,000 ","$28,000 ",$0 ,3,1,0,1/22/2015
2808 TERRACE RD SE #A-557,20020,"$95,000 ","$90,000 ",$0 ,3,1,0,1/29/2015
2402 24TH ST SE,20020,"$279,999 ","$263,500 ","$3,500 ",3,2,1,1/15/2015
1743 41ST PL SE,20020,"$297,000 ","$284,000 ","$7,000 ",3,1,1,1/22/2015
3935 S ST SE #A-2,20020,"$41,000 ","$42,000 ",$0 ,1,1,0,1/27/2015
1633 W ST SE,20020,"$322,900 ","$322,900 ","$10,000 ",3,2,0,1/30/2015
1511 FORT DAVIS ST SE,20020,"$185,000 ","$185,000 ",$0 ,2,1,0,1/15/2015
2429 SKYLAND PL SE,20020,"$349,950 ","$348,000 ","$6,000 ",3,2,1,1/9/2015
1440 W ST SE,20020,"$225,000 ","$225,000 ",$0 ,2,1,1,1/7/2015
1818 MINNESOTA AVE SE,20020,"$105,000 ","$105,000 ",$0 ,2,1,1,1/16/2015
1516 HOWARD RD SE,20020,"$135,000 ","$118,000 ",$0 ,2,1,0,1/31/2015
246SW G ST SW #129,20024,"$539,000 ","$520,000 ",$0 ,3,2,1,1/9/2015
520 N ST SW #S-512,20024,"$205,000 ","$195,000 ",$0 ,0,1,0,1/29/2015
430 M ST SW #N-401,20024,"$209,000 ","$209,000 ",$0 ,0,1,0,1/5/2015
348 N ST SW,20024,"$452,000 ","$450,000 ",$0 ,4,2,0,1/13/2015
1413 4TH ST SW,20024,"$935,000 ","$935,000 ","$2,000 ",3,2,1,1/8/2015
560 N ST SW #N-812,20024,"$375,000 ","$375,000 ",$0 ,1,1,0,1/5/2015
1101 3RD ST SW #412,20024,"$294,900 ","$286,000 ",$0 ,1,1,0,1/22/2015
1425 4TH ST SW #A312,20024,"$469,000 ","$439,000 ",$0 ,2,2,0,1/20/2015
1301 DELAWARE AVE SW #N504,20024,"$185,000 ","$185,000 ",$0 ,1,1,0,1/26/2015
1245 4TH ST SW #E600,20024,"$299,000 ","$256,000 ",$0 ,2,1,0,1/16/2015
1101 3RD ST SW #109,20024,"$299,000 ","$280,000 ","$1,000 ",1,1,0,1/30/2015
700 7TH ST SW #505,20024,"$299,900 ","$319,900 ","$2,500 ",2,1,0,1/16/2015
4715 1ST ST SW #102,20032,"$40,000 ","$42,500 ",$0 ,2,1,0,1/2/2015
543 LEBAUM ST SE,20032,"$75,000 ","$121,000 ",$0 ,2,1,0,1/30/2015
3211 5TH ST SE,20032,"$215,000 ","$160,000 ",$0 ,6,2,1,1/9/2015
310 ATLANTIC ST SE #302-B,20032,"$25,000 ","$52,000 ",$0 ,1,1,0,1/16/2015
400 ORANGE ST SE,20032,"$114,900 ","$140,000 ",$0 ,3,1,0,1/16/2015
3329 7TH ST SE,20032,"$389,900 ","$380,000 ","$7,000 ",4,3,1,1/9/2015
1038 BARNABY TER SE,20032,"$249,900 ","$236,000 ",$0 ,3,2,1,1/22/2015
3866 9TH ST SE #201,20032,"$69,900 ","$62,000 ",$0 ,2,1,0,1/22/2015
566 FOXHALL PL SE,20032,"$250,000 ","$257,750 ","$7,733 ",2,2,0,1/21/2015
4294 SOUTH CAPITOL TER SW,20032,"$350,000 ","$350,000 ","$10,000 ",4,3,1,1/30/2015
1727 MASSACHUSETTS AVE NW #414,20036,"$240,000 ","$240,000 ","$5,000 ",0,1,0,1/9/2015
1 SCOTT CIR NW #506,20036,"$251,660 ","$251,660 ","$6,660 ",1,1,0,1/14/2015
1280 21ST ST NW #703,20036,"$409,000 ","$399,000 ","$1,750 ",1,1,0,1/15/2015
2007 O ST NW #105,20036,"$464,000 ","$460,000 ",$0 ,2,1,0,1/22/2015
1425 HOPKINS ST NW #202,20036,"$479,900 ","$485,000 ","$14,550 ",2,1,0,1/13/2015
1727 MASSACHUSETTS AVE NW #109,20036,"$199,000 ","$202,000 ","$6,900 ",0,1,0,1/16/2015
555 MASSACHUSETTS AVE NW #401,20001,"$450,000 ","$430,847 ","$12,925 ",1,1,0,2/13/2015
508 RHODE ISLAND AVE NW,20001,"$650,000 ","$650,000 ","$5,000 ",1,1,1,2/27/2015
2103 1ST ST NW,20001,"$805,000 ","$792,000 ",$0 ,5,3,0,2/9/2015
70 RHODE ISLAND AVE NW #201,20001,"$459,900 ","$465,000 ","$10,000 ",2,2,0,2/18/2015
1111 11TH ST NW #104,20001,"$369,900 ","$370,000 ","$5,000 ",1,1,0,2/27/2015
92 R ST NW,20001,"$525,000 ","$525,000 ",$0 ,3,3,0,2/12/2015
301 MASSACHUSETTS AVE NW #1202,20001,"$1,200,000 ","$1,185,000 ",$0 ,2,2,0,2/13/2015
555 MASSACHUSETTS AVE NW #1308,20001,"$399,000 ","$425,000 ",$250 ,1,1,0,2/3/2015
301 MASSACHUSETTS AVE NW #202,20001,"$465,000 ","$450,000 ",$300 ,2,1,1,2/27/2015
2920 GEORGIA AVE NW #307,20001,"$489,900 ","$519,900 ",$0 ,2,2,0,2/3/2015
777 7TH ST NW #916,20001,"$399,900 ","$375,000 ",$0 ,1,1,0,2/23/2015
151 V ST NW #2,20001,"$775,000 ","$770,000 ",$0 ,2,2,1,2/19/2015
151 V ST NW #3,20001,"$595,000 ","$590,000 ",$0 ,2,2,1,2/12/2015
2004 11TH ST NW #125,20001,"$375,000 ","$382,500 ","$7,500 ",1,1,0,2/23/2015
437 NEW YORK AVE NW #216,20001,"$394,000 ","$385,500 ",$0 ,1,1,0,2/24/2015
1423 3RD ST NW,20001,"$649,997 ","$649,997 ",$0 ,2,2,1,2/27/2015
450 M ST NW #1,20001,"$499,000 ","$499,000 ","$17,250 ",2,2,0,2/23/2015
450 M ST NW #4,20001,"$699,000 ","$640,000 ",$0 ,2,2,0,2/13/2015
1624 5TH ST NW #B,20001,"$675,000 ","$660,000 ",$0 ,5,2,0,2/23/2015
773 COLUMBIA RD NW,20001,"$625,000 ","$625,000 ",$0 ,3,3,0,2/27/2015
223 FLORIDA AVE NW #A,20001,"$299,900 ","$295,000 ","$10,450 ",2,2,0,2/4/2015
1803 WILTBERGER ST NW,20001,"$449,000 ","$409,000 ",$145 ,1,1,0,2/24/2015
1643 6TH ST NW #2,20001,"$429,900 ","$485,355 ",$0 ,2,1,0,2/9/2015
22 RHODE ISLAND AVE NW #1,20001,"$599,000 ","$607,000 ","$8,000 ",3,3,1,2/27/2015
22 RHODE ISLAND AVE NW #2,20001,"$675,000 ","$701,992 ",$0 ,3,3,1,2/27/2015
301 MASSACHUSETTS AVE NW #701,20001,"$590,000 ","$590,000 ",$0 ,2,2,0,2/25/2015
1421 NEW JERSEY AVE NW,20001,"$399,900 ","$450,000 ",$0 ,2,1,0,2/13/2015
475 K ST NW #1122,20001,"$449,900 ","$449,900 ","$1,075 ",1,1,0,2/27/2015
555 MASSACHUSETTS AVE NW #609,20001,"$389,000 ","$389,000 ",$0 ,1,1,0,2/27/2015
475 K ST NW #817,20001,"$522,600 ","$522,600 ",$0 ,1,1,0,2/20/2015
636 Q ST NW #2,20001,"$634,555 ","$655,000 ",$0 ,2,2,0,2/26/2015
77 V ST NW,20001,"$549,900 ","$553,000 ",$0 ,3,2,1,2/11/2015
771 HOBART PL NW,20001,"$450,000 ","$450,000 ",$0 ,3,1,0,2/18/2015
64 W ST NW,20001,"$450,000 ","$803,150 ",$0 ,3,2,1,2/27/2015
1010 MASSACHUSETTS AVE NW #1008,20001,"$675,900 ","$705,000 ",$0 ,2,2,0,2/27/2015
26 Q ST NE #2,20002,"$679,000 ","$689,000 ","$15,168 ",3,3,0,2/19/2015
26 Q ST NE #1,20002,"$584,000 ","$584,000 ","$15,500 ",3,3,0,2/27/2015
901 D ST NE #207,20002,"$1,049,900 ","$1,049,000 ",$0 ,2,2,1,2/5/2015
564 23RD PL NE,20002,"$437,900 ","$420,000 ","$12,600 ",3,2,0,2/6/2015
1309 NORTH CAROLINA AVE NE,20002,"$779,000 ","$686,000 ",$0 ,4,2,0,2/12/2015
702 F ST NE,20002,"$849,900 ","$835,000 ",$200 ,4,2,1,2/2/2015
730 MARYLAND AVE NE,20002,"$390,000 ","$390,000 ",$0 ,2,1,1,2/13/2015
1111 PENN ST NE,20002,"$525,000 ","$470,000 ",$0 ,4,4,0,2/6/2015
315 12TH ST NE #100,20002,"$449,000 ","$445,000 ",$0 ,2,2,0,2/3/2015
16 17TH ST NE #132,20002,"$309,900 ","$309,900 ",$0 ,1,1,0,2/25/2015
16 17TH ST NE #131,20002,"$479,900 ","$479,900 ",$0 ,2,2,0,2/25/2015
1344 LEVIS ST NE,20002,"$649,000 ","$630,000 ","$11,500 ",5,3,1,2/25/2015
712 19TH ST NE,20002,"$369,990 ","$360,000 ","$1,200 ",2,1,1,2/11/2015
1018 FLORIDA AVE NE #201,20002,"$392,500 ","$399,999 ","$4,125 ",2,2,0,2/9/2015
13 Q ST NE,20002,"$559,000 ","$501,000 ",$0 ,3,1,1,2/28/2015
543 24TH ST NE,20002,"$499,500 ","$505,000 ","$11,800 ",3,3,1,2/6/2015
1816 D ST NE #1,20002,"$439,000 ","$430,000 ",$0 ,2,2,0,2/26/2015
1123 STAPLES ST NE #2,20002,"$549,900 ","$549,900 ",$0 ,2,2,0,2/9/2015
1326 TRINIDAD AVE NE,20002,"$649,500 ","$635,000 ",$0 ,4,3,1,2/27/2015
564 24TH ST NE,20002,"$409,900 ","$409,900 ","$10,000 ",2,2,0,2/23/2015
1835 L ST NE,20002,"$299,000 ","$265,500 ",$0 ,2,1,2,2/23/2015
159 V ST NE,20002,"$599,900 ","$595,000 ",$0 ,3,3,1,2/26/2015
1826 L ST NE,20002,"$369,900 ","$369,900 ","$5,000 ",2,1,1,2/6/2015
226 SEATON PL NE,20002,"$739,000 ","$744,000 ",$0 ,3,3,1,2/26/2015
25 BRYANT ST NE,20002,"$699,900 ","$690,000 ","$4,140 ",4,3,1,2/13/2015
1425 D ST NE,20002,"$535,000 ","$540,000 ","$6,000 ",3,2,0,2/27/2015
523 8TH ST NE #303,20002,"$500,000 ","$500,000 ",$500 ,2,2,0,2/20/2015
310 TODD PL NE #3,20002,"$309,000 ","$325,000 ",$700 ,2,1,0,2/4/2015
545 23RD PL NE,20002,"$450,000 ","$440,000 ","$12,600 ",2,2,0,2/25/2015
1220 I ST NE,20002,"$725,000 ","$725,000 ",$0 ,3,2,1,2/20/2015
126 16TH ST NE,20002,"$499,000 ","$525,000 ",$0 ,3,1,0,2/11/2015
104 QUINCY PL NE,20002,"$789,000 ","$835,000 ",$0 ,4,3,0,2/24/2015
1371 NORTH CAROLINA AVE NE,20002,"$699,000 ","$733,700 ",$0 ,4,2,1,2/20/2015
108 17TH ST NE,20002,"$525,000 ","$485,000 ",$0 ,3,2,1,2/11/2015
1623 GALES ST NE,20002,"$559,000 ","$591,510 ",$0 ,3,3,1,2/6/2015
1019 4TH ST NE,20002,"$645,000 ","$612,000 ",$0 ,3,1,1,2/10/2015
168 TODD PL NE,20002,"$450,000 ","$450,000 ",$0 ,3,1,1,2/13/2015
16 17TH ST NE #111,20002,"$489,900 ","$489,900 ","$5,000 ",2,2,0,2/17/2015
16 17TH ST NE #232,20002,"$494,900 ","$510,000 ","$15,000 ",2,2,0,2/26/2015
613 3RD ST NE,20002,"$999,000 ","$1,039,912 ",$0 ,4,3,1,2/27/2015
326 17TH ST NE,20002,"$625,000 ","$654,000 ",$0 ,3,2,0,2/17/2015
220 RANDOLPH PL NE,20002,"$699,999 ","$715,113 ",$0 ,3,3,1,2/17/2015
417 E ST NE,20002,"$678,500 ","$711,000 ",$0 ,2,1,1,2/27/2015
817 WEST VIRGINIA AVE NE,20002,"$419,000 ","$419,000 ",$0 ,2,1,0,2/27/2015
117 QUINCY PL NE,20002,"$424,900 ","$516,000 ",$0 ,3,1,0,2/20/2015
218 JUSTICE CT NE #49,20002,"$349,000 ","$364,680 ",$0 ,1,1,0,2/20/2015
1816 D ST NE #2,20002,"$439,000 ","$415,000 ",$0 ,2,2,0,2/24/2015
21 15TH ST NE,20002,"$700,000 ","$700,000 ",$0 ,3,3,0,2/4/2015
222 15TH ST NE,20002,"$449,500 ","$458,600 ","$10,000 ",2,1,0,2/13/2015
1220 HOLBROOK TER NE #202,20002,"$219,900 ","$220,000 ",$0 ,1,1,0,2/15/2015
101 NORTH CAROLINA AVE SE #402,20003,"$199,000 ","$198,500 ",$0 ,0,1,0,2/13/2015
420 16TH ST SE #B,20003,"$355,000 ","$355,000 ","$10,000 ",2,1,0,2/26/2015
1810 D ST SE,20003,"$764,900 ","$763,000 ","$7,400 ",3,3,1,2/6/2015
1621 D ST SE #2,20003,"$599,900 ","$595,000 ",$0 ,2,2,0,2/9/2015
1391 PENNSYLVANIA AVE SE #266,20003,"$429,000 ","$427,000 ",$0 ,1,1,0,2/13/2015
117 E ST SE #102,20003,"$339,000 ","$296,000 ",$0 ,1,1,0,2/6/2015
1416 EAST CAPITOL ST NE #1416,20003,"$540,000 ","$540,000 ","$3,000 ",2,2,1,2/24/2015
1843 A ST SE #2,20003,"$699,000 ","$696,000 ","$21,000 ",3,2,1,2/19/2015
247 11TH ST SE,20003,"$822,000 ","$830,000 ",$0 ,4,3,1,2/23/2015
509 SEWARD SQ SE,20003,"$1,247,000 ","$1,190,000 ",$0 ,4,3,1,2/13/2015
136 KENTUCKY AVE SE,20003,"$799,000 ","$817,000 ",$0 ,4,3,1,2/6/2015
116 NORTH CAROLINA AVE SE #404,20003,"$329,500 ","$315,000 ",$0 ,1,1,0,2/6/2015
1441 SOUTH CAROLINA AVE SE,20003,"$599,900 ","$614,000 ","$1,400 ",2,1,1,2/20/2015
142 KENTUCKY AVE SE,20003,"$848,500 ","$853,825 ",$0 ,3,2,0,2/17/2015
1219 INDEPENDENCE AVE SE,20003,"$1,248,500 ","$1,250,000 ",$0 ,4,3,1,2/12/2015
233 KENTUCKY AVE SE #21,20003,"$425,000 ","$430,000 ",$0 ,2,1,0,2/6/2015
1329 SOUTH CAROLINA AVE SE,20003,"$899,000 ","$926,000 ",$0 ,3,3,1,2/2/2015
529 6TH ST SE,20003,"$838,500 ","$841,000 ",$0 ,2,1,1,2/4/2015
1442 E ST SE,20003,"$679,000 ","$679,000 ","$2,900 ",3,1,1,2/24/2015
1000 NEW JERSEY AVE SE #1020,20003,"$465,000 ","$465,000 ",$0 ,2,2,0,2/18/2015
732 15TH ST SE #4,20003,"$449,900 ","$449,900 ","$7,000 ",1,1,0,2/27/2015
919 G ST SE,20003,"$699,500 ","$700,000 ",$0 ,2,1,1,2/13/2015
509 7TH ST SE,20003,"$1,299,500 ","$1,350,000 ",$0 ,5,3,1,2/23/2015
1421 IVES PL SE,20003,"$600,000 ","$600,000 ",$0 ,2,2,1,2/12/2015
1391 PENNSYLVANIA AVE SE #323,20003,"$455,000 ","$448,000 ",$0 ,2,2,0,2/17/2015
323 1/2 D ST SE,20003,"$925,000 ","$895,000 ",$0 ,3,2,1,2/19/2015
219 5TH ST SE,20003,"$700,000 ","$700,000 ",$0 ,4,2,0,2/23/2015
1452 CAPITOL ST NE #1452,20003,"$550,000 ","$550,000 ",$0 ,2,4,1,2/27/2015
912 F ST NW #302,20004,"$499,999 ","$500,000 ","$6,000 ",1,1,1,2/12/2015
616 E ST NW #453,20004,"$650,000 ","$638,750 ",$750 ,2,2,1,2/13/2015
631 D ST NW #1233,20004,"$650,000 ","$630,000 ",$0 ,2,1,0,2/17/2015
631 D ST NW #1229,20004,"$465,000 ","$458,350 ",$150 ,1,1,0,2/9/2015
1225 13TH ST NW #110,20005,"$364,900 ","$345,000 ",$0 ,1,1,1,2/9/2015
